,0,1
121304,1046,21962
121305,16338,16062
121306,5075,543
121307,15084,18338
121308,1999,19027
121309,20769,5703
121310,17003,18366
121311,20359,6633
121312,9162,20547
121313,4077,8708
121314,4442,13626
121315,10810,101
121316,6582,3522
121317,7742,17400
121318,14378,13333
121319,20725,18664
121320,16361,6760
121321,15911,13843
121322,12647,13961
121323,22038,16291
121324,19561,12627
121325,14057,1418
121326,8155,1124
121327,5321,11246
121328,10935,17453
121329,8524,9750
121330,8624,4138
121331,14940,12459
121332,4768,19789
121333,1586,5773
121334,1394,16433
121335,4316,2029
121336,2160,19572
121337,14677,5886
121338,2659,1650
121339,14041,2389
121340,14947,9820
121341,11681,12277
121342,6280,10146
121343,17058,15214
121344,4582,3191
121345,8258,8146
121346,9749,19320
121347,3211,21207
121348,15235,9546
121349,11068,4824
121350,15460,21477
121351,1089,13411
121352,21012,16573
121353,19310,18860
121354,17375,10395
121355,4421,5462
121356,4847,11757
121357,2048,16129
121358,1151,5687
121359,13404,21897
121360,14768,2426
121361,21432,12877
121362,17965,6156
121363,21324,17559
121364,13831,8501
121365,2045,5421
121366,19799,7638
121367,6206,2757
121368,21993,20712
121369,17532,8684
121370,766,3107
121371,11422,21559
121372,3253,12352
121373,1188,10197
121374,8185,5829
121375,1195,21412
121376,7261,11657
121377,17674,7002
121378,1756,19761
121379,3132,10590
121380,10875,11673
121381,2546,4314
121382,7396,18462
121383,14954,21612
121384,10052,9390
121385,20922,1452
121386,9205,15311
121387,1442,8004
121388,10113,18568
121389,17646,1944
121390,19869,4544
121391,6027,21926
121392,21955,20787
121393,13026,8347
121394,4507,13450
121395,13571,13457
121396,7337,11386
121397,11973,6940
121398,14728,8011
121399,20480,9337
121400,16045,1111
121401,1756,8758
121402,15594,7373
121403,21598,19997
121404,5320,9776
121405,14248,14047
121406,9206,16791
121407,20249,5034
121408,5391,18559
121409,2463,4111
121410,16911,18839
121411,20737,18028
121412,367,16163
121413,465,13649
121414,7834,17867
121415,7605,4421
121416,15959,9816
121417,11667,8622
121418,6526,2345
121419,13953,19964
121420,5616,19340
121421,15778,21721
121422,3961,7671
121423,6405,17926
121424,253,18505
121425,8140,20834
121426,14482,12675
121427,2215,20362
121428,4427,1829
121429,8814,5265
121430,1855,104
121431,17016,1820
121432,18729,9058
121433,7509,14736
121434,14255,6537
121435,7648,10169
121436,14991,15516
121437,9178,15085
121438,4566,16669
121439,12647,2421
121440,4242,13190
121441,14247,8016
121442,2851,20869
121443,11736,17006
121444,19402,18807
121445,14712,7597
121446,16458,2387
121447,18279,9899
121448,17322,5696
121449,2889,17023
121450,9749,18572
121451,12115,11185
121452,7617,15678
121453,21271,5023
121454,7315,1887
121455,18619,17967
121456,10374,18663
121457,4864,2149
121458,20550,5637
121459,2925,3305
121460,10210,18171
121461,3493,5750
121462,9263,13664
121463,17331,6587
121464,7761,16414
121465,7353,21894
121466,17816,5652
121467,6989,8979
121468,15851,20928
121469,7001,12903
121470,22387,17090
121471,22430,10622
121472,13886,8942
121473,6515,7614
121474,9551,22045
121475,18595,20591
121476,3799,4594
121477,18054,927
121478,2445,21948
121479,14026,18633
121480,9074,8694
121481,21353,11881
121482,12840,19227
121483,3837,17267
121484,17957,13956
121485,8170,21617
121486,14801,10050
121487,3050,16555
121488,12039,19847
121489,18585,11073
121490,4287,20531
121491,17135,8282
121492,6398,21714
121493,16425,22189
121494,13073,18252
121495,20752,7869
121496,5272,297
121497,20462,2008
121498,15925,22250
121499,18314,12742
121500,10647,15633
121501,9495,12615
121502,2029,19743
121503,13918,11229
121504,19957,11899
121505,8966,8031
121506,385,10139
121507,12881,8895
121508,3153,14651
121509,17371,13012
121510,1111,4673
121511,1117,20128
121512,2608,2100
121513,15081,908
121514,15267,18283
121515,16144,18163
121516,8135,8554
121517,12460,14659
121518,17220,9861
121519,19779,12914
121520,14985,2094
121521,14945,2403
121522,21313,18134
121523,10053,2332
121524,7559,4227
121525,4766,2642
121526,4941,7586
121527,14929,1442
121528,20117,20472
121529,6607,10483
121530,9078,12391
121531,3345,5946
121532,20622,8602
121533,20124,18655
121534,5447,9367
121535,3426,8598
121536,14177,19445
121537,687,21508
121538,11363,13998
121539,3870,22085
121540,14076,13788
121541,20046,4907
121542,11366,8611
121543,9703,4312
121544,7103,15122
121545,8203,2162
121546,2470,13612
121547,11301,11150
121548,6918,8858
121549,18182,539
121550,6778,14781
121551,6471,4709
121552,10427,6454
121553,14440,21376
121554,6915,4173
121555,16334,15160
121556,6342,7419
121557,20690,9481
121558,5618,12022
121559,21508,2590
121560,1088,9013
121561,8590,22104
121562,7241,1660
121563,2454,1697
121564,6091,9777
121565,11010,3657
121566,7794,12416
121567,15909,16829
121568,10855,3461
121569,9457,14360
121570,8236,21768
121571,1595,10510
121572,2031,1671
121573,10952,18548
121574,12661,9227
121575,20888,1860
121576,17905,723
121577,2580,20896
121578,9712,12852
121579,21157,9517
121580,784,10460
121581,21259,4647
121582,4285,12020
121583,845,1217
121584,11720,6405
121585,9620,1498
121586,11449,1799
121587,15858,15099
121588,17606,7731
121589,12913,14669
121590,416,14425
121591,18708,6818
121592,14636,13293
121593,12851,9388
121594,15948,6626
121595,22207,19260
121596,49,12344
121597,632,8919
121598,16625,11475
121599,3520,13138
121600,4133,13174
121601,3659,15792
121602,18132,11139
121603,12131,9896
121604,16262,22203
121605,21541,4642
121606,8450,9264
121607,10025,10802
121608,18418,21016
121609,14353,7645
121610,6065,1661
121611,3067,21161
121612,6937,22466
121613,10004,15405
121614,9647,14386
121615,13400,8664
121616,12807,7265
121617,12403,1193
121618,12207,791
121619,4741,2857
121620,10968,14778
121621,19792,8556
121622,7673,19748
121623,6191,12144
121624,13315,2223
121625,19029,18636
121626,20873,1996
121627,507,14006
121628,11979,240
121629,8230,15649
121630,8745,8842
121631,8841,17460
121632,21721,15105
121633,1256,1205
121634,11226,19969
121635,21003,10592
121636,1617,158
121637,5689,1067
121638,10170,21510
121639,11282,10682
121640,164,4664
121641,280,10863
121642,4770,15234
121643,4042,10566
121644,11983,2601
121645,3720,11886
121646,6943,12050
121647,8828,17054
121648,6862,14973
121649,10400,7054
121650,13664,12810
121651,8385,12038
121652,3903,5540
121653,7220,17949
121654,10670,1655
121655,6648,15855
121656,14028,3150
121657,22038,11062
121658,6911,15544
121659,2323,13760
121660,12653,9037
121661,8999,15242
121662,6517,7720
121663,14701,17844
121664,2960,7495
121665,10118,8331
121666,6593,17105
121667,21394,1285
121668,15937,5986
121669,8032,13973
121670,11829,7951
121671,8940,20758
121672,10080,18046
121673,17320,12010
121674,8464,841
121675,4878,12601
121676,13654,7491
121677,20238,13187
121678,10964,2591
121679,15061,17250
121680,907,5677
121681,13453,20762
121682,18563,16212
121683,22107,18614
121684,1424,10089
121685,7929,9821
121686,20541,5906
121687,14945,11032
121688,4561,749
121689,12412,8895
121690,17731,12078
121691,16844,8435
121692,13421,15410
121693,11114,14957
121694,2172,16151
121695,15312,7920
121696,12591,16965
121697,11052,11177
121698,21939,20559
121699,18530,22094
121700,20771,83
121701,290,20823
121702,13932,17227
121703,18333,15987
121704,4013,351
121705,1007,12027
121706,10331,5338
121707,18637,21669
121708,3095,9549
121709,22206,641
121710,17193,14252
121711,9005,13887
121712,21712,19145
121713,19232,2503
121714,12187,7132
121715,13915,14683
121716,1527,12318
121717,5558,15436
121718,6494,15522
121719,11437,2940
121720,15204,12285
121721,18492,16077
121722,12903,1408
121723,20988,5283
121724,21170,6988
121725,7409,20990
121726,4965,12338
121727,16392,4903
121728,19588,21723
121729,16467,1791
121730,5831,3527
121731,2509,6187
121732,7570,22090
121733,13602,2370
121734,21390,9318
121735,18153,3700
121736,6574,2518
121737,3710,10065
121738,8700,2797
121739,1552,12064
121740,22308,22040
121741,14333,10335
121742,11856,4346
121743,8643,21955
121744,17066,5865
121745,11090,14446
121746,14194,20263
121747,283,16497
121748,16657,6593
121749,5888,12674
121750,13407,11521
121751,7607,14246
121752,2148,15699
121753,11713,7220
121754,1117,16755
121755,15261,21546
121756,6312,21110
121757,9907,20579
121758,1174,5918
121759,15673,12843
121760,18415,10178
121761,15383,12061
121762,537,15955
121763,13694,11973
121764,6861,4911
121765,1169,13946
121766,15467,10302
121767,16889,7042
121768,20092,7858
121769,13991,733
121770,10133,7824
121771,12668,14720
121772,2515,2823
121773,6840,14479
121774,8176,17575
121775,9231,14026
121776,6695,6234
121777,17117,20787
121778,12591,20255
121779,21612,12803
121780,6432,11725
121781,13347,11611
121782,18173,10507
121783,1131,20090
121784,553,4187
121785,6213,22158
121786,5390,17212
121787,14174,2767
121788,13522,10939
121789,2177,5477
121790,7793,5763
121791,17490,2745
121792,15982,17507
121793,14969,17968
121794,7740,12106
121795,18945,4832
121796,8176,21621
121797,19346,5125
121798,3154,4875
121799,7312,17009
121800,18124,20489
121801,15475,12239
121802,9813,7827
121803,15144,19301
121804,16682,9110
121805,21074,3079
121806,22434,2975
121807,9567,4222
121808,11035,10719
121809,12632,7236
121810,12168,20300
121811,11391,15759
121812,1126,10979
121813,12890,11056
121814,11608,6458
121815,753,458
121816,12101,2933
121817,2006,2194
121818,16925,3448
121819,17409,865
121820,17501,19779
121821,2994,7048
121822,11846,718
121823,11527,3440
121824,21537,2478
121825,9947,6530
121826,4333,11272
121827,3526,4476
121828,16425,7829
121829,20430,18460
121830,3431,18548
121831,15788,17420
121832,20461,7528
121833,7118,15760
121834,11576,12612
121835,7404,2737
121836,17754,2034
121837,18743,13300
121838,17152,8816
121839,9326,20583
121840,665,10183
121841,16902,7176
121842,7895,22205
121843,16590,10257
121844,19765,20785
121845,7570,17101
121846,2692,6632
121847,11747,2202
121848,6869,20289
121849,11021,15408
121850,4127,11090
121851,10950,21072
121852,219,8354
121853,8144,4866
121854,20169,12573
121855,5010,18373
121856,10795,5374
121857,12082,1711
121858,7415,16256
121859,9565,17606
121860,14259,11626
121861,4601,12608
121862,11373,5018
121863,17258,5576
121864,10789,14675
121865,11075,13618
121866,8418,3480
121867,13946,18206
121868,245,4597
121869,676,20372
121870,10012,212
121871,20751,19052
121872,2085,14237
121873,21812,16611
121874,2437,20101
121875,11743,16161
121876,11660,13896
121877,21372,20409
121878,7419,16639
121879,5806,16961
121880,17631,7320
121881,2574,17136
121882,21755,15285
121883,7644,11113
121884,16479,10811
121885,17412,18945
121886,16472,21457
121887,18926,8752
121888,17474,7846
121889,1665,5717
121890,8036,8266
121891,5768,3935
121892,6765,19424
121893,10145,7131
121894,16200,20813
121895,6594,11809
121896,7415,7111
121897,21157,14927
121898,13322,21678
121899,326,11273
121900,1752,10036
121901,13422,21999
121902,18854,17462
121903,22016,20695
121904,17443,18074
121905,18654,19825
121906,4686,15002
121907,18457,4701
121908,17882,2780
121909,12900,7028
121910,8955,9250
121911,9685,15065
121912,205,430
121913,3095,16236
121914,20654,18895
121915,2787,1940
121916,10953,13994
121917,2607,11337
121918,2842,8331
121919,4496,21763
121920,4552,9857
121921,2617,22164
121922,8615,5095
121923,34,22030
121924,7647,11831
121925,929,20123
121926,11220,11112
121927,95,19891
121928,8859,19615
121929,11077,6497
121930,15156,14014
121931,1387,3466
121932,8519,8147
121933,19121,20298
121934,14900,13870
121935,10647,11176
121936,9115,4564
121937,13698,9111
121938,578,4327
121939,9857,3934
121940,11297,6771
121941,4064,6369
121942,18960,17588
121943,13907,7559
121944,4622,16547
121945,4945,15790
121946,14473,22033
121947,3244,1782
121948,9716,12926
121949,2778,7740
121950,18837,4724
121951,19482,21687
121952,280,11602
121953,3489,1452
121954,20377,17971
121955,20491,10371
121956,9033,4940
121957,2264,6023
121958,16512,4227
121959,18346,15970
121960,5997,10827
121961,22419,21348
121962,8904,2902
121963,19565,21418
121964,3345,17315
121965,14497,7919
121966,554,11340
121967,6768,6631
121968,22266,8923
121969,13482,18790
121970,11770,10915
121971,5302,14272
121972,4110,5227
121973,14393,12586
121974,7940,11744
121975,8922,2384
121976,1279,7330
121977,8551,1696
121978,13058,1282
121979,21858,11212
121980,15640,12168
121981,21513,11246
121982,16454,1751
121983,22372,17442
121984,5258,17428
121985,20757,15470
121986,19668,19712
121987,3940,6526
121988,17707,19431
121989,22058,9097
121990,10016,21424
121991,21877,14831
121992,10102,9653
121993,3956,21349
121994,8491,5592
121995,15628,3695
121996,6084,21958
121997,14478,6620
121998,1475,14319
121999,713,5988
122000,14435,19516
122001,21588,1025
122002,9596,17099
122003,14859,4270
122004,10625,13148
122005,15981,15448
122006,4516,6100
122007,14123,11676
122008,4432,14264
122009,22415,21919
122010,6316,18436
122011,1692,12636
122012,16850,2181
122013,20424,12944
122014,5121,19082
122015,7522,19441
122016,3428,13106
122017,20725,13244
122018,19327,17754
122019,10453,6013
122020,16675,16287
122021,19452,6123
122022,12224,20089
122023,7004,1972
122024,18631,19060
122025,18082,1319
122026,9125,12315
122027,15375,15655
122028,20141,17867
122029,8176,19662
122030,10740,8119
122031,16622,13322
122032,805,20823
122033,3206,6001
122034,5344,18951
122035,17060,19923
122036,1392,9730
122037,10525,6729
122038,4913,3072
122039,20866,3945
122040,19634,6978
122041,2787,16116
122042,14947,6323
122043,5916,2755
122044,1062,7199
122045,9789,5564
122046,3444,846
122047,17112,1639
122048,20275,478
122049,17373,5295
122050,16590,7851
122051,4579,13915
122052,14151,5866
122053,11320,16848
122054,14966,11868
122055,12745,7465
122056,12535,8399
122057,10468,4027
122058,4607,1649
122059,94,5759
122060,11337,19350
122061,2959,21245
122062,21717,3884
122063,20566,13309
122064,22413,20231
122065,21573,20332
122066,9650,5016
122067,17905,5947
122068,923,249
122069,3594,4642
122070,4910,4882
122071,9669,12446
122072,8808,18748
122073,14188,19294
122074,11239,8385
122075,19582,10351
122076,3211,11119
122077,20637,8464
122078,9840,8440
122079,1212,8825
122080,12534,19632
122081,11685,9448
122082,12806,5594
122083,15660,16427
122084,16846,8464
122085,19366,7770
122086,19235,1078
122087,2886,20543
122088,10024,5776
122089,19693,11042
122090,501,12781
122091,15427,17233
122092,15726,20248
122093,14669,508
122094,12713,4289
122095,11961,6028
122096,8131,3798
122097,15542,3578
122098,9131,16082
122099,14126,14950
122100,17020,1746
122101,17990,13606
122102,18841,11883
122103,14867,4073
122104,5691,17758
122105,8717,19385
122106,17684,15017
122107,5126,20191
122108,13890,16967
122109,4580,12897
122110,15804,7141
122111,21314,18964
122112,18631,14190
122113,2152,9424
122114,21936,8558
122115,15086,1247
122116,4464,7713
122117,1182,3059
122118,9011,13368
122119,12660,6869
122120,2958,19556
122121,5343,15939
122122,15287,18899
122123,21577,10406
122124,22160,4342
122125,9756,3811
122126,6602,9638
122127,7438,6126
122128,12310,15400
122129,20730,14608
122130,12660,11652
122131,5229,3930
122132,16284,11594
122133,4903,2428
122134,18697,12743
122135,4311,4809
122136,17325,5353
122137,11172,9887
122138,17312,19103
122139,3774,13649
122140,13182,17180
122141,20767,11424
122142,7205,16666
122143,19642,9178
122144,21691,8538
122145,9400,17445
122146,18884,21822
122147,12636,4480
122148,10797,14719
122149,9164,12237
122150,5766,4701
122151,4001,21987
122152,20866,7438
122153,20801,5568
122154,6027,19137
122155,9276,12090
122156,693,854
122157,11383,20096
122158,4150,9979
122159,21603,14379
122160,2721,8933
122161,22369,4010
122162,21365,13673
122163,8753,21319
122164,3754,6787
122165,17489,14037
122166,19797,12251
122167,14939,19325
122168,17216,11926
122169,5049,6204
122170,5626,22324
122171,10131,18581
122172,16017,13269
122173,640,4915
122174,2939,22143
122175,364,19805
122176,19319,18409
122177,1097,14863
122178,12413,20999
122179,5618,6673
122180,2349,16360
122181,20560,9138
122182,13736,16543
122183,15144,12885
122184,2305,19711
122185,14986,19800
122186,21536,11596
122187,7955,9678
122188,17191,197
122189,18271,3218
122190,10374,21544
122191,1043,10520
122192,7231,4553
122193,18714,12403
122194,1526,16312
122195,19971,4720
122196,12281,12952
122197,2752,2855
122198,10437,11957
122199,8609,11215
122200,14070,15777
122201,18424,13885
122202,15047,21721
122203,16182,5041
122204,6103,6925
122205,17654,10274
122206,20302,2639
122207,19166,2056
122208,18147,19310
122209,4278,1452
122210,1598,4008
122211,12037,5165
122212,10273,8816
122213,17301,6477
122214,4930,19476
122215,13551,16667
122216,2552,7466
122217,7867,330
122218,17914,17582
122219,13764,6492
122220,8928,9012
122221,18866,20341
122222,12306,21421
122223,4543,15053
122224,532,15874
122225,10406,577
122226,646,17334
122227,13555,8238
122228,16150,8488
122229,8400,22248
122230,6893,21068
122231,21897,1849
122232,12028,10673
122233,20028,18668
122234,16182,20265
122235,16237,9856
122236,19075,16259
122237,2791,12790
122238,13626,3268
122239,3345,3414
122240,18210,4792
122241,17104,14803
122242,11437,9283
122243,14390,13656
122244,15075,12592
122245,2529,6177
122246,7175,526
122247,20600,7401
122248,20280,22196
122249,12182,16744
122250,20369,20871
122251,18836,20760
122252,7874,1057
122253,21319,8099
122254,13737,21470
122255,16364,17422
122256,643,15294
122257,12791,15977
122258,7854,10526
122259,20617,3388
122260,6587,8312
122261,7710,8902
122262,22130,9813
122263,8815,12871
122264,7322,11319
122265,19708,5237
122266,20496,17321
122267,5482,9453
122268,2459,22122
122269,8045,8962
122270,17558,4881
122271,18150,4629
122272,15684,10259
122273,11548,1662
122274,22037,14304
122275,7528,7647
122276,18280,4469
122277,15878,14621
122278,17500,2713
122279,18469,902
122280,19464,9636
122281,14632,4212
122282,8030,16258
122283,16603,10476
122284,21383,21259
122285,21376,17321
122286,1953,2047
122287,5179,5948
122288,16791,18608
122289,18883,11223
122290,15479,7564
122291,5003,12664
122292,17489,8072
122293,8817,20029
122294,5481,4661
122295,18681,2086
122296,22438,4828
122297,16308,19935
122298,12232,22418
122299,13440,9407
122300,3336,10395
122301,17651,19932
122302,6326,14078
122303,5552,3450
122304,10578,13725
122305,1118,11345
122306,5585,20703
122307,10034,20252
122308,8546,14478
122309,4728,13017
122310,8582,4895
122311,3261,21066
122312,2184,8931
122313,9962,10098
122314,12670,8055
122315,1000,1761
122316,21041,21313
122317,6380,16530
122318,4524,16185
122319,6820,5460
122320,1599,18583
122321,6355,7360
122322,12963,3649
122323,1,18227
122324,16328,1297
122325,6908,5984
122326,19806,7924
122327,7941,8965
122328,14558,9683
122329,4008,1961
122330,19449,7440
122331,8663,3972
122332,14291,20375
122333,5908,11300
122334,8300,11465
122335,6109,19997
122336,14335,2703
122337,20553,2973
122338,3459,21453
122339,5666,19136
122340,104,12663
122341,10033,14166
122342,7785,10211
122343,216,16816
122344,1786,2251
122345,19896,309
122346,10354,20031
122347,20262,8504
122348,21060,989
122349,7123,19954
122350,18429,5265
122351,22445,20070
122352,17762,3450
122353,18984,2092
122354,13304,9173
122355,5835,19109
122356,9609,14404
122357,19331,16112
122358,4814,5862
122359,4833,2884
122360,13028,3910
122361,20674,15940
122362,11642,6100
122363,3536,16097
122364,19815,19377
122365,6003,6536
122366,2045,1287
122367,9316,8784
122368,14547,8704
122369,8647,1123
122370,8566,18819
122371,5928,7477
122372,18584,21382
122373,6325,14292
122374,21232,3978
122375,1413,100
122376,6080,207
122377,16763,5
122378,11948,21645
122379,15557,7947
122380,2794,9018
122381,9737,10051
122382,16561,5101
122383,21249,326
122384,299,18325
122385,8972,18580
122386,16127,3735
122387,19334,7894
122388,9589,9036
122389,3129,9015
122390,10525,4894
122391,18205,1287
122392,5982,14462
122393,21983,9549
122394,14494,22342
122395,9290,15545
122396,2411,2139
122397,8641,12035
122398,11882,3197
122399,17598,21453
122400,20997,18935
122401,22101,9039
122402,1080,16120
122403,14984,2992
122404,1639,4325
122405,21684,7783
122406,17478,14428
122407,692,8759
122408,1492,20683
122409,17753,9583
122410,17287,12188
122411,5900,19192
122412,16358,12066
122413,4536,4650
122414,11231,12534
122415,2127,22455
122416,6962,7407
122417,6713,2904
122418,5651,7579
122419,1242,21235
122420,10220,12921
122421,20064,11785
122422,19030,1025
122423,15441,20155
122424,10349,1259
122425,18426,2960
122426,9014,18216
122427,9799,20279
122428,12629,15152
122429,2924,13704
122430,16603,17844
122431,14153,8642
122432,17078,8559
122433,12430,9689
122434,13195,13285
122435,4414,9904
122436,17919,22186
122437,8196,13006
122438,4645,22087
122439,7410,2258
122440,5548,10937
122441,16531,3766
122442,20842,3055
122443,5252,18600
122444,18284,22258
122445,9765,11794
122446,22153,14160
122447,14855,7934
122448,14758,1213
122449,18563,7360
122450,388,6504
122451,20082,5038
122452,11924,758
122453,7694,773
122454,16156,4108
122455,7890,2870
122456,4136,6238
122457,9111,10976
122458,1056,21045
122459,4552,11445
122460,16098,14896
122461,16721,17293
122462,7971,12718
122463,9461,5147
122464,12081,15504
122465,3794,535
122466,1836,18141
122467,17461,9204
122468,18097,1039
122469,13684,16556
122470,4127,15893
122471,2537,12153
122472,15206,21122
122473,15434,18901
122474,695,18207
122475,12306,20068
122476,21034,18991
122477,10219,8060
122478,10780,13830
122479,15266,3907
122480,8203,12918
122481,8098,140
122482,3698,20933
122483,14325,5485
122484,4106,13964
122485,17333,21762
122486,326,14523
122487,4524,6156
122488,7841,20136
122489,13165,7934
122490,13649,5368
122491,18735,21439
122492,3003,8495
122493,12069,20745
122494,149,22247
122495,2998,11581
122496,4204,2009
122497,11773,19894
122498,20149,696
122499,2201,4934
122500,11807,265
122501,1487,9261
122502,6137,18977
122503,14196,14997
122504,14696,19888
122505,21663,21229
122506,10733,2479
122507,5137,7188
122508,12810,14884
122509,3455,12074
122510,22112,5128
122511,11497,19366
122512,6000,11403
122513,1604,18010
122514,9225,11145
122515,9217,13201
122516,4436,18454
122517,11332,6925
122518,5607,14151
122519,6997,18531
122520,10708,291
122521,5769,6595
122522,20036,1052
122523,20771,15649
122524,16952,22368
122525,18054,10994
122526,18177,4016
122527,12078,2176
122528,15291,8509
122529,7535,2686
122530,1011,1359
122531,8799,9900
122532,3100,1053
122533,17915,21903
122534,14653,9555
122535,12488,15139
122536,14450,13678
122537,20549,7987
122538,5206,21859
122539,4210,20640
122540,17369,19900
122541,15691,14400
122542,8401,13944
122543,2607,22081
122544,7370,16441
122545,15622,17971
122546,10172,14013
122547,13803,4519
122548,5923,9455
122549,721,15610
122550,11198,9275
122551,2282,4860
122552,12756,16171
122553,17191,12499
122554,4463,5982
122555,6382,16349
122556,9538,4991
122557,14178,8714
122558,6857,15053
122559,11468,9667
122560,2137,19211
122561,713,12053
122562,14065,8072
122563,7145,18048
122564,14462,21149
122565,10356,7610
122566,8479,10230
122567,4100,10477
122568,18459,19264
122569,20411,19577
122570,21777,20940
122571,1574,10532
122572,3050,1781
122573,6312,88
122574,16323,13957
122575,16955,9904
122576,1849,19485
122577,8889,21646
122578,7532,8392
122579,12978,15974
122580,21481,11924
122581,13538,8138
122582,17504,642
122583,3154,10243
122584,16910,4846
122585,19255,20213
122586,40,19662
122587,15805,763
122588,14844,21077
122589,14872,997
122590,18661,1288
122591,20098,13629
122592,11649,17698
122593,13169,251
122594,12779,4985
122595,2666,868
122596,2510,6249
122597,15932,16693
122598,12941,20416
122599,5085,11719
122600,13753,16028
122601,11846,14704
122602,6928,7121
122603,15134,21043
122604,20747,5983
122605,387,14593
122606,20907,5241
122607,12644,15023
122608,17732,9739
122609,14557,4729
122610,2143,9753
122611,16107,5837
122612,6683,9552
122613,9726,21323
122614,18375,1165
122615,6718,2672
122616,7396,4531
122617,9644,2739
122618,7456,20275
122619,16475,1731
122620,21760,20296
122621,21064,14667
122622,15778,18243
122623,21468,2783
122624,22303,3832
122625,17296,9213
122626,5497,18649
122627,6610,14303
122628,12983,15413
122629,14585,16502
122630,13735,21132
122631,15375,15431
122632,8237,3749
122633,4831,5691
122634,20164,9432
122635,16489,9502
122636,19661,8803
122637,20786,21794
122638,14908,10413
122639,21283,13466
122640,6019,4852
122641,7914,6904
122642,13291,13541
122643,21581,12758
122644,11571,14230
122645,20552,2800
122646,10842,41
122647,9297,20365
122648,7670,7723
122649,3492,3860
122650,13256,15704
122651,17915,20295
122652,16034,7612
122653,1250,18812
122654,21099,20765
122655,12393,4401
122656,5977,14418
122657,10568,12712
122658,15379,21796
122659,21527,2266
122660,11112,15946
122661,17870,19664
122662,10908,20876
122663,8709,3627
122664,3656,12402
122665,11070,21159
122666,14515,6652
122667,18664,412
122668,8623,136
122669,13826,480
122670,13042,6629
122671,627,13910
122672,7020,13809
122673,199,19818
122674,16054,17197
122675,22336,5346
122676,215,3723
122677,8544,21429
122678,8600,19792
122679,20352,20770
122680,19750,21967
122681,6099,8459
122682,12262,8446
122683,10878,2594
122684,18156,14091
122685,2170,11596
122686,4737,20155
122687,4772,7170
122688,6515,15445
122689,20984,8847
122690,10638,12948
122691,11120,16564
122692,10913,1164
122693,7393,598
122694,19658,22075
122695,19518,15871
122696,3869,15943
122697,7936,13677
122698,7592,4487
122699,15110,8320
122700,19470,16937
122701,20477,1281
122702,11456,11515
122703,8801,13838
122704,10061,13433
122705,5811,8513
122706,6456,21041
122707,19421,4312
122708,16668,2901
122709,20344,21770
122710,4482,15087
122711,10913,18562
122712,10079,8795
122713,13014,10783
122714,19249,14552
122715,19928,18824
122716,10230,1719
122717,5806,19218
122718,3771,17364
122719,1806,6939
122720,13821,6034
122721,10259,12847
122722,16831,20239
122723,17358,17634
122724,15308,9364
122725,8852,8621
122726,21139,9200
122727,12541,11837
122728,498,7296
122729,17434,2036
122730,2984,3426
122731,2370,10697
122732,14290,11865
122733,3668,6492
122734,21398,2244
122735,4423,1175
122736,1452,12415
122737,95,10585
122738,1518,21767
122739,10854,3832
122740,4714,19502
122741,10832,14042
122742,6203,17731
122743,14075,18295
122744,1874,21141
122745,12874,8226
122746,16652,20888
122747,6399,15358
122748,6694,7931
122749,11877,21372
122750,15557,5153
122751,1806,22232
122752,3214,3138
122753,784,4644
122754,6869,16654
122755,13900,12238
122756,19294,3148
122757,7316,5086
122758,18244,17481
122759,20536,9418
122760,19345,2689
122761,17444,1422
122762,4894,1383
122763,14897,2551
122764,17911,8105
122765,15470,643
122766,8572,4371
122767,10323,4357
122768,14650,10773
122769,5824,6261
122770,4526,6907
122771,17612,602
122772,12523,16988
122773,6740,16863
122774,13872,807
122775,19931,2637
122776,21526,6544
122777,21088,4876
122778,1031,9165
122779,18864,6615
122780,3559,17838
122781,17902,14344
122782,3167,15433
122783,21141,3520
122784,20087,10619
122785,12102,5543
122786,13364,1110
122787,14366,16075
122788,5718,9155
122789,1532,14258
122790,16618,20698
122791,9376,7157
122792,20199,9067
122793,19923,20319
122794,5545,15867
122795,8944,12325
122796,15072,18253
122797,20410,16449
122798,8708,13778
122799,14015,16855
122800,17178,18311
122801,18963,16956
122802,17920,18822
122803,6853,18991
122804,16999,6599
122805,5779,22143
122806,13672,4949
122807,3904,13764
122808,10848,15
122809,13250,2773
122810,17904,18499
122811,14658,21319
122812,3428,19665
122813,21062,1852
122814,5719,14337
122815,14958,8303
122816,6498,6902
122817,11045,12028
122818,12210,2421
122819,19225,14762
122820,16268,5064
122821,5790,2084
122822,21061,20627
122823,11976,15431
122824,3577,2731
122825,3591,14796
122826,5456,6698
122827,21648,17125
122828,17024,9668
122829,8241,10350
122830,10334,11516
122831,17625,126
122832,7343,17931
122833,4313,14284
122834,16411,12446
122835,17637,8802
122836,3135,17252
122837,11543,11488
122838,13032,18513
122839,18533,13347
122840,8319,17288
122841,7454,15449
122842,779,8040
122843,679,19348
122844,14418,21014
122845,21482,5697
122846,1197,2205
122847,11111,13802
122848,19022,16284
122849,20914,17532
122850,6159,11662
122851,3507,14135
122852,8472,13819
122853,10379,15480
122854,2008,14661
122855,13469,5300
122856,1213,5613
122857,20699,4232
122858,3174,13350
122859,16385,4126
122860,18929,15707
122861,9806,1433
122862,19620,6592
122863,13299,4569
122864,5799,20598
122865,5340,12347
122866,9331,1088
122867,13929,4043
122868,11164,17607
122869,12673,14721
122870,18812,6989
122871,14050,13674
122872,1611,691
